stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
1,"24 Aout",45.682868740966,4.909324275377,0,S10001,1
2,"24 Aout",45.682818011854,4.909557944678,0,S10001,1
3,"4 Chemins - La Salette",45.749429401672,4.795074398758,0,S10002,1
5,"4 Chemins - La Salette",45.749253462121,4.796120815613,0,S10002,1
6,"4 Chemins - La Salette",45.749402011476,4.795955042363,0,S10002,1
9,"8 Mai - Parc du Roy",45.819487005277,4.865304058399,0,S10003,1
15,"A. Pare-Laennec",45.736953947893,4.884665041605,0,S10006,2
16,"A. Pare-Laennec",45.737846971834,4.884915024687,0,S10006,2
17,"A. Pare-Seignemartin",45.736175969026,4.882848035941,0,S10007,1
18,"Corbas Gabriel Peri",45.675441267422,4.916822936295,0,S10008,2
19,"Corbas Gabriel Peri",45.675860603252,4.91776709625,0,S10008,2
20,"Acacias",45.780544037515,4.789130062445,0,S10009,2
21,"Acacias",45.780058025691,4.788583655647,0,S10009,1
24,"Agronomie",45.774806977373,4.785715975112,0,S10011,1
25,"Agronomie",45.774689973298,4.78553801533,0,S10011,1
29,"Alai - La Raude",45.753466718823,4.775042059709,0,S10014,1
30,"Alai - La Raude",45.753333999722,4.774521861596,0,S10014,1
33,"Albigny Centre",45.865305659281,4.834509429615,0,S10016,1
34,"Albigny Centre",45.864954674808,4.834506346219,0,S10016,1
39,"Albigny Plaine",45.856447034338,4.834822992434,0,S10019,1
40,"Albigny Plaine",45.856121254889,4.834645597619,0,S10019,1
48,"Quai Tilsitt",45.75808588693,4.828265062645,0,S10023,1
50,"Charmettes",45.763324037517,4.86870101249,0,S10024,1
51,"Charmettes",45.764097000212,4.868895941211,0,S10024,1
54,"Ampere",45.816963027637,4.838506958526,0,S10025,2
55,"Ampere",45.817075274172,4.838612093129,0,S10025,2
56,"Ampere - Lavoisier",45.731790030679,4.970342047326,0,S10026,1
58,"Anatole France",45.722034041039,4.894231972746,0,S10027,2
64,"Andre Boulloche",45.718991005965,4.930372061573,0,S10030,1
65,"Andre Brun",45.767741315983,4.966929383379,0,S10031,1
66,"Andre Brun",45.7671107313,4.96656481113,0,S10031,2
70,"Antonins",45.778136449126,4.879060542243,0,S10034,1
71,"Antonins",45.778139358049,4.878932034355,0,S10034,1
73,"Aqueducs de Beaunant",45.724340532471,4.779958945162,0,S10035,2
75,"Arago",45.758003036957,4.88474794587,0,S10037,1
76,"Arago",45.757983011738,4.884253982993,0,S10037,1
77,"Assomption",45.733259472533,4.812860938965,0,S10038,1
78,"Assomption",45.733611301761,4.812825354753,0,S10038,1
80,"Ateliers SNCF",45.719685687727,4.81816148565,0,S10040,1
81,"Ateliers SNCF",45.720300562148,4.818034998247,0,S10040,1
85,"Aubepins",45.751425930832,4.890311350264,0,S10042,1
88,"Audibert Lavirotte",45.735315979714,4.856747039069,0,S10044,2
89,"Audibert Lavirotte",45.734781175733,4.85731383292,0,S10044,2
90,"Austerlitz",45.775384004088,4.835091988411,0,S10045,1
91,"Austerlitz",45.775297336161,4.835103487004,0,S10045,1
92,"Avenue de l'Industrie",45.680427700949,4.922308724223,0,S10046,1
93,"Avenue de l'Industrie",45.679942207769,4.921502602404,0,S10046,1
94,"Avenue de la Paix",45.785586500269,4.748587188213,0,S10047,1
95,"Avenue de la Paix",45.784847040334,4.748882041347,0,S10047,1
96,"Avignon",45.691868024775,4.857096627894,0,S10048,1
97,"Avignon",45.691529315449,4.857749010384,0,S10048,1
98,"Ayasse - Yves Farge",45.735480847971,4.827338555954,0,S10049,1
99,"Ayasse - Yves Farge",45.735996886573,4.82794278841,0,S10049,1
101,"Mermoz",45.741967932359,5.022484112993,0,S10051,2
106,"Bachut - Mairie du 8eme",45.737091977718,4.868614969732,0,S5310,1
108,"Badel",45.770910993291,4.702766950308,0,S10053,2
109,"Badel",45.770799000795,4.702439048577,0,S10053,2
110,"Balmont Bas",45.783203465313,4.800328128258,0,S10054,2
111,"Balmont Bas",45.783558899381,4.800948713069,0,S10054,1
116,"Baraillon",45.764211903266,4.759751531283,0,S10056,2
117,"Baraillon",45.764117820051,4.759940291963,0,S10056,1
118,"Barbesi",45.668136184187,4.864497281869,0,S10057,1
122,"Bas des Chassagnes",45.720890032922,4.811008944881,0,S10060,1
123,"Bas des Chassagnes",45.720440544591,4.811019967619,0,S10060,1
124,"Barolles Centre",45.680539281622,4.785438349885,0,S10061,1
125,"Barolles Centre",45.68047498425,4.786321517368,0,S10061,1
128,"Basso",45.824737755033,4.791555947826,0,S10063,2
129,"Basso",45.825092007054,4.791541004708,0,S10063,2
130,"Bastero - Aquarium",45.726622018977,4.814488961981,0,S10064,1
131,"Bastero - Aquarium",45.725499996743,4.814041981577,0,S10064,1
134,"Bastero - Aquarium",45.725826666156,4.813580401263,0,S10064,1
140,"Batterie",45.74448050225,4.915740573613,0,S10067,2
142,"Foch - Provinces",45.747302034558,4.798502056108,0,S10068,1
143,"Foch - Provinces",45.747869996919,4.798215049638,0,S10068,1
146,"Bechevelin",45.74897392408,4.838909599659,0,S10070,1
147,"Bechevelin",45.750041863687,4.840668211996,0,S10070,1
148,"Bellecombe",45.648390977725,4.845503996187,0,S10071,1
159,"Bellecour Chambonnet",45.758973728007,4.830439952458,0,S10076,2
166,"Bellecour Charite",45.755905251649,4.83323266121,0,S10077,2
179,"Bellegarde",45.871085986129,4.839794024593,0,S10084,1
180,"Bellegarde",45.870761436105,4.839731549435,0,S10084,1
183,"Benoit Bernard",45.738253628432,4.852189570622,0,S10086,1
185,"Benoit Bernard",45.73850835372,4.852471166125,0,S10086,1
187,"Berjon - St Simon",45.776423982116,4.797117279969,0,S10088,2
190,"Paul Berliet",45.705141443741,4.9119323036,0,S10089,1
191,"Berliet Venissieux",45.712842031591,4.899187948595,0,S10090,1
192,"Berliet Venissieux",45.713275990647,4.898510051037,0,S10090,1
195,"Bernard Vallot",45.733791248539,4.893117888622,0,S10092,2
196,"Bernard Vallot",45.733441002809,4.893833004046,0,S10092,2
198,"Berthaudiere",45.775604052122,4.969054986756,0,S10093,2
199,"Berthier",45.745119144279,4.79871293827,0,S5003,1
200,"Berthier",45.746045017833,4.799032063302,0,S5003,1
202,"Bifurcation du Rosay",45.791418777481,4.80864804765,0,S10096,1
203,"Bifurcation du Rosay",45.790420691191,4.808191435859,0,S10096,1
204,"Bir Hakeim",45.75312136384,4.855106720097,0,S10097,1
205,"Bir Hakeim",45.753100665854,4.854424285031,0,S10097,1
209,"Bleriot",45.659161794016,4.948897138392,0,S10099,1
210,"Bleriot",45.658917825396,4.948936920691,0,S10099,1
211,"Bois de Dardilly",45.798754001145,4.757001779368,0,S10100,1
212,"Bois de Dardilly",45.797919066768,4.757737113227,0,S10100,1
213,"Bois de l'Etoile",45.780585039115,4.725276799397,0,S10101,2
214,"Bois de l'Etoile",45.780645031574,4.724571883471,0,S10101,2
215,"Bois de Parilly",45.72559649351,4.913339174788,0,S10102,1
216,"Bois de Parilly",45.725782372077,4.912692415017,0,S10102,1
219,"Bois de Serres",45.795344207327,4.762770778035,0,S10103,1
220,"Bois de Serres",45.795594775832,4.762421539735,0,S10103,1
221,"Bois des Chenes",45.68066970921,4.782349469994,0,S10104,1
222,"Bois des Chenes",45.680712991395,4.782428437457,0,S10104,1
223,"Bois Roux",45.81259001274,4.859866019309,0,S10105,1
224,"Bois Roux",45.812600967175,4.859771010517,0,S10105,1
227,"Bon Coin - Medipole",45.760675985978,4.90607405891,0,S10107,1
230,"Bonnand",45.749439975826,4.884213015677,0,S10108,1
233,"Bonnevay - Bel Air",45.753108441781,4.907696978713,0,S10111,1
235,"Bourdarias",45.724879042146,4.882432002408,0,S10112,1
239,"Bournes",45.777040203511,4.820646674577,0,S10114,1
240,"Bournes",45.776966276124,4.820733380919,0,S10114,1
241,"Boutarey",45.826688192375,4.877959588704,0,S10115,1
242,"Boutarey",45.826557020447,4.877860946136,0,S10115,2
243,"Boyer",45.758876704528,4.784951991579,0,S10116,1
244,"Brindas Centre",45.719904311777,4.693642023856,0,S10117,1
250,"Bron De Lattre",45.734281008336,4.917457948602,0,S10120,1
255,"Bron Jules Mas",45.735728939014,4.911127003491,0,S10122,1
256,"Boutasse - C. Rousset",45.73455552503,4.904195111495,0,S5313,1
266,"Bron Terraillon",45.747164977129,4.923785038755,0,S10127,1
267,"Bron Terraillon",45.747000835881,4.923958735673,0,S10127,1
268,"Brossolette-Genas",45.747886886174,4.91753313609,0,S10128,1
269,"Brossolette-Genas",45.748414970313,4.918117980426,0,S10128,1
276,"Brotteaux",45.76686896898,4.859266037215,0,S5004,1
281,"Brotteaux",45.766667936044,4.859135276346,0,S5004,1
285,"Bruyeres",45.762956347278,4.94127419048,0,S10132,1
286,"Bruyeres",45.762923113313,4.941542698045,0,S10132,1
288,"Buers - Pressense",45.7701279643,4.896423995445,0,S10133,1
289,"Buers - Salengro",45.782600961558,4.890179970715,0,S10134,1
290,"Buers - Salengro",45.782631288477,4.889637818202,0,S10134,1
291,"Bugeaud",45.767043265735,4.852837482519,0,S10135,1
295,"Mions Buzy",45.669350973866,4.957789930367,0,S10138,1
296,"Mions Buzy",45.669273918117,4.95916006434,0,S10138,2
306,"College Louis Aragon",45.693056451502,4.890109587954,0,S10144,1
307,"College Louis Aragon",45.693752623222,4.889974885798,0,S10144,1
310,"Claude Joseph Bonnet",45.774895686048,4.821154380554,0,S10146,1
311,"Charles Perrault",45.77126238132,4.890036181988,0,S10147,1
312,"Charles Perrault",45.771252044112,4.889995956357,0,S10147,1
313,"Cailloux Bellevue",45.853871030291,4.867470998409,0,S10148,2
314,"Cailloux Bellevue",45.853838369914,4.867506335487,0,S10148,2
315,"Cailloux Centre",45.854886018489,4.871396981815,0,S10149,2
316,"Cailloux Centre",45.854736498985,4.870794023783,0,S10149,2
317,"Cailloux Chateau",45.848494790913,4.869758941075,0,S10150,2
318,"Cailloux Chateau",45.848785154325,4.870055709758,0,S10150,2
319,"Cailloux La Croix",45.853147015106,4.865026943404,0,S10151,1
320,"Cailloux La Croix",45.852695358087,4.86469698998,0,S10151,2
321,"Cailloux Mairie",45.851883388643,4.871576952162,0,S10152,2
322,"Cailloux Mairie",45.852236401036,4.872288850954,0,S10152,2
323,"Mermoz - Californie",45.73358802342,4.878370982414,0,S5921,1
325,"Mermoz - Californie",45.733480691806,4.878257282296,0,S5921,1
326,"Caluire Bellerive",45.793585277915,4.82670853706,0,S10154,2
327,"Caluire Bellerive",45.793232264381,4.825984835839,0,S10154,2
328,"Caluire Centre",45.799041029225,4.848162993285,0,S10155,1
329,"Caluire Centre",45.799801964203,4.84761697536,0,S10155,1
333,"Caluire Place Foch",45.797624190254,4.851882286465,0,S10157,1
334,"Caluire Place Foch",45.797851871602,4.851764017022,0,S10157,1
335,"Caluire Thimonnier",45.805115442032,4.869021038367,0,S10158,1
336,"Caluire Thimonnier",45.805080042614,4.868594681271,0,S10158,1
337,"Caluire Victor Hugo",45.8009669699,4.841525055254,0,S10159,2
338,"Caluire Victor Hugo",45.800786441793,4.841281062443,0,S10159,2
339,"Cambon",45.722027723281,4.879591885371,0,S10160,2
340,"Cambon",45.722169848617,4.879675558075,0,S10160,2
341,"Camping International",45.821423539573,4.760948385199,0,S10161,2
342,"Camping International",45.82142825496,4.76072973932,0,S10161,2
343,"Carette",45.786453376099,4.840203573071,0,S10162,1
351,"Carrefour Liberation",45.758618508108,4.775308989536,0,S10164,2
353,"Carry",45.755042247918,4.870946628606,0,S10165,1
354,"Carry",45.755037021155,4.870380600965,0,S10165,1
355,"Castellane",45.808007410273,4.898693816499,0,S5005,2
356,"Castellane",45.808128996119,4.899216012163,0,S5005,1
359,"Centre Psychotherapique",45.817978014428,4.835605946075,0,S10169,1
360,"Centre Psychotherapique",45.818123931441,4.8359821762,0,S10169,2
361,"Centre Social Sauvegarde",45.787085011963,4.790520947774,0,S10170,1
363,"Centre Social La Mulatiere",45.728618450408,4.806573006698,0,S10171,1
364,"Centre Social La Mulatiere",45.728593451945,4.806481918943,0,S10171,1
365,"Centre Sportif",45.695215322359,4.957286847188,0,S10172,1
366,"Centre Sportif",45.694873940799,4.957257756944,0,S10172,1
367,"Francheville Taffignon",45.734712212554,4.77529082635,0,S10173,1
368,"Francheville Taffignon",45.734606815651,4.775170474464,0,S10173,1
371,"Cesar Paulet",45.816798992769,4.841616063641,0,S10175,1
372,"Chabrol",45.733406117245,4.709836480195,0,S10176,2
373,"Chabrol",45.73421895608,4.711633048459,0,S10176,2
374,"Chamagnieu",45.859847410688,4.753498015209,0,S10177,1
375,"Chamagnieu",45.859760009987,4.753498033233,0,S10177,1
378,"Champ Blanc",45.761081009686,4.947217011105,0,S10179,1
379,"Champ Blanc",45.761271030202,4.946799055596,0,S10179,1
383,"Champagne (che.du Pave)",45.801734959098,4.784479951627,0,S10181,1
385,"Champagne (ch.St Didier)",45.800416032831,4.786779972225,0,S10182,1
386,"Champagne (ch.St Didier)",45.800323028787,4.786714956725,0,S10182,1
387,"Champagne Centre",45.79528396096,4.792357962578,0,S10183,1
389,"Champfleury",45.799027041394,4.788237979795,0,S10184,1
390,"Champfleury",45.797828994708,4.789471002653,0,S10184,1
391,"Champoulin",45.758905984001,4.716168027582,0,S10185,1
392,"Champoulin",45.758710037115,4.717238024977,0,S10185,1
393,"Champvert",45.764063562569,4.792268979009,0,S10186,1
394,"Champvert",45.763948629466,4.792996894884,0,S10186,1
395,"Champvillard",45.672684662338,4.81844553443,0,S10187,1
396,"Champvillard",45.67261442928,4.818365335088,0,S10187,2
397,"Chantabeau",45.64151895694,4.837606024972,0,S10188,1
398,"Chantabeau",45.641616985713,4.837758940463,0,S10188,1
399,"Chante Ruisseau",45.772568560047,4.738626860393,0,S10189,1
400,"Chante Ruisseau",45.772523872299,4.73861204653,0,S10189,1
401,"Chantegrillet",45.738816011835,4.773248851165,0,S5740,1
404,"Chantemerle",45.819882979836,4.794113958126,0,S10192,1
405,"Chantemerle",45.819785758492,4.794089656277,0,S10192,1
410,"Charbinat",45.697670653793,4.820874028328,0,S10194,1
411,"Charbinat",45.697539197346,4.819880052898,0,S10194,1
412,"Chardonnet",45.766009040812,4.929860968385,0,S10195,2
413,"Chardonnet",45.766031192324,4.929767093602,0,S10195,2
420,"Charles Richard",45.750479009197,4.887407947258,0,S10199,1
423,"Charly Centre",45.649395654338,4.793269363924,0,S10201,1
425,"Charly Eglise",45.643688447174,4.793297340161,0,S10202,1
426,"Charly Eglise",45.644217578367,4.793385083683,0,S10202,1
427,"Charmet",45.697858971407,4.815878173322,0,S10203,1
428,"Charmet",45.697753045821,4.816479951954,0,S10203,1
434,"Charpennes Charles Hernu",45.770865743126,4.861797397275,0,S5102,1
435,"Charpennes Charles Hernu",45.77071576706,4.861661887268,0,S5102,1
440,"Charriere Blanche",45.780726124965,4.767786111884,0,S10206,2
441,"Charriere Blanche",45.780951956299,4.767332980567,0,S10206,2
443,"Gare de Villeurbanne",45.756231293555,4.891164515711,0,S5562,1
444,"Charton",45.711800156966,4.810663134383,0,S10208,1
449,"Chassieu Lavoisier",45.732991967445,4.966298959629,0,S10211,1
451,"Chassieu Mairie",45.743149016758,4.972563012709,0,S10212,1
452,"Chassieu Mairie",45.742872400881,4.971795985003,0,S10212,1
453,"Chassieu Place",45.738828829014,4.969571171717,0,S5020,1
454,"Chassieu Place",45.73836376273,4.968674750769,0,S5020,1
459,"Chateau Roy",45.829373407043,4.853026786089,0,S10216,2
460,"Chateau Roy",45.828886455938,4.853468018232,0,S10216,2
461,"Chavril",45.743646026652,4.798011051746,0,S10217,1
462,"Chavril",45.744448960753,4.798542950294,0,S10217,1
463,"Chazay",45.745508608049,4.786259889815,0,S10218,1
464,"Chazay",45.745697469178,4.786679695185,0,S10218,1
466,"Chemin Bressan",45.881989981275,4.834330045562,0,S10219,1
467,"Chemin de Grange Blanche",45.663705477272,4.901831018078,0,S10220,1
473,"Chemin des Moulins",45.696811636,4.811822002189,0,S10223,1
474,"Chemin des Moulins",45.696991469243,4.812515618865,0,S10223,1
475,"Chemin des Pivolles",45.753165988968,4.934109993429,0,S10224,1
476,"Chemin des Pivolles",45.75322897468,4.93415000035,0,S10224,1
478,"Chemin du Chene",45.824137037033,4.794454980887,0,S10226,2
479,"Chemin du Chene",45.823901961774,4.794473948423,0,S10226,2
482,"Caluire Chemin Petit",45.803351892313,4.860587117517,0,S10228,1
483,"Caluire Chemin Petit",45.80335329558,4.860123860518,0,S10228,1
484,"Caluire Chemin Petit",45.80401351468,4.860385834982,0,S10228,1
490,"Valpre",45.778524998866,4.787129993794,0,S10231,1
491,"Valpre",45.778406466054,4.787133587927,0,S10231,1
493,"Chorel",45.77469194721,4.864970244187,0,S10232,2
497,"Cimetiere Communautaire",45.72363401204,4.917747971718,0,S10234,1
498,"Cimetiere Communautaire",45.723712543989,4.917761935608,0,S10234,1
500,"Cimetiere Croix-Rousse",45.781253399848,4.820618298277,0,S10235,1
501,"Cimetiere d'Oullins",45.709409659858,4.810948223052,0,S10236,1
502,"Cimetiere d'Oullins",45.709380167421,4.811003942033,0,S10236,1
504,"Cimetiere de Corbas",45.67547001314,4.899583061847,0,S10237,1
506,"Cimetiere de Cusset",45.762361017086,4.911753994329,0,S10238,1
508,"Cimetiere de Ste Foy",45.733244967165,4.796851042463,0,S10239,1
509,"Cimetiere de Ste Foy",45.733033967148,4.796515009019,0,S10239,1
515,"Cimetiere de Loyasse",45.762677974452,4.813470992193,0,S10242,2
516,"Cimetiere de Loyasse",45.762500026513,4.813837984274,0,S10242,1
519,"Cite Ampere",45.708455714391,4.812294952325,0,S10244,1
520,"Cite Ampere",45.708360156274,4.812542211644,0,S10244,1
521,"Cite Berliet",45.710860735835,4.90235774359,0,S10245,1
522,"Cite Berliet",45.711531335814,4.901373939685,0,S10245,1
524,"Cite Berliet centre",45.705297052363,4.901212028682,0,S10247,2
525,"Cite Berliet centre",45.705498687375,4.901054403984,0,S10247,2
526,"Cite de l' Enfance - IDEF",45.72601501374,4.907333002017,0,S10248,1
528,"Cite Edouard Herriot",45.80253502017,4.832539957075,0,S10249,1
529,"Hopital St Jean de Dieu",45.724267040515,4.853982015863,0,S10250,1
530,"Hopital St Jean de Dieu",45.72391608388,4.8541303356,0,S10250,1
531,"Cite Ribaud",45.740544492999,4.950472282165,0,S10251,1
532,"Cite Ribaud",45.740645794233,4.950374247262,0,S10251,1
533,"Cite St Jean",45.776583975024,4.902992875475,0,S10252,1
534,"Cite St Jean",45.776174044716,4.902531998502,0,S10252,1
539,"Claude Farrere",45.687715379337,4.953115471688,0,S10255,1
540,"Claude Farrere",45.688070786789,4.951385625893,0,S10255,1
541,"Claudius Collonge",45.748433212132,4.820293737462,0,S10256,2
546,"College du Tonkin",45.776771428861,4.864962939919,0,S10259,1
547,"College du Tonkin",45.776808843548,4.864900340835,0,S10259,1
550,"Clinique Sauvegarde",45.788899979671,4.788674967052,0,S10261,1
551,"Clinique Sauvegarde",45.788625037969,4.788574057207,0,S10261,1
552,"Apollinaire - Bourbonnais",45.77267800021,4.795711031255,0,S10262,1
553,"Clinique Trarieux",45.744563934091,4.891625651949,0,S10263,1
554,"Clinique Trarieux",45.74460701771,4.891722018972,0,S10263,1
555,"Clos Chaurand",45.69356262439,4.798232068631,0,S10264,1
556,"Clos Chaurand",45.693583143576,4.7981173891,0,S10264,2
559,"Clos des Cedres",45.760255983793,4.787511993702,0,S10266,1
560,"Clos des Cedres",45.760289971312,4.78725798794,0,S10266,1
561,"Clos des Chassagnes",45.724646729954,4.808309644727,0,S10267,1
562,"Clos des Chassagnes",45.72480666714,4.807995541212,0,S10267,1
563,"Clos Jouve",45.772915014261,4.820896015356,0,S10268,1
564,"Clos Jouve",45.773470020631,4.821404985831,0,S10268,1
566,"Clos Rival",45.685589463809,4.794459740711,0,S10269,1
567,"Clos Rival",45.685181165249,4.794197523082,0,S10269,1
572,"Coblod - Rosenberg",45.70048170565,4.892123897589,0,S10272,1
573,"Coblod - Rosenberg",45.70053653403,4.892087903441,0,S10272,1
574,"Colbert",45.772621824039,4.83439025603,0,S10273,1
575,"Colbert",45.772413289272,4.834457961213,0,S10273,1
576,"Coli",45.769160245104,4.945851205152,0,S10274,2
577,"Coli",45.769338356806,4.946708582789,0,S10274,1
579,"Colin",45.776671973158,4.874505013126,0,S10275,1
581,"Colin",45.776949999457,4.874207437229,0,S10275,1
583,"Le Grand Roule",45.73023101428,4.807663945258,0,S10277,1
584,"Le Grand Roule",45.729933963111,4.807452036437,0,S10277,1
585,"Collonges St Martin",45.817685858955,4.843930817827,0,S10278,2
586,"Condorcet",45.778838548065,4.86710341027,0,S5300,1
587,"Condorcet",45.779037034304,4.866327945258,0,S5300,1
588,"Contrebandiers",45.787136085679,4.804878762143,0,S10280,2
589,"Contrebandiers",45.786761973461,4.804928999234,0,S10280,2
592,"Corbas Mairie",45.670151014461,4.8983860575,0,S10282,1
593,"Corbas Mairie",45.671263998256,4.899624038224,0,S10282,1
599,"Cordeliers",45.762799640356,4.838111027672,0,S5021,1
611,"Cote Berthaud",45.67163304378,4.828926214271,0,S10289,1
612,"Cote Berthaud",45.672128614027,4.829308129634,0,S10289,1
619,"Couzon",45.845792029629,4.832424157502,0,S10293,1
620,"Couzon",45.845685835851,4.832342053155,0,S10293,1
621,"Gare et stade de Couzon",45.849375519762,4.832380912381,0,S10294,1
622,"Gare et stade de Couzon",45.848860250288,4.832074125233,0,S10294,1
623,"Craponne Centre",45.747388389233,4.722807214519,0,S10295,1
624,"Craponne Centre",45.747330299493,4.723846050593,0,S10295,1
625,"Craponne Dumont",45.74736421178,4.716313771934,0,S10296,1
626,"Craponne Dumont",45.747325006572,4.716001984861,0,S10296,1
628,"Craponne Mairie",45.74242199315,4.723667062077,0,S10297,1
631,"Craponne Martin",45.747359878561,4.729221250381,0,S10300,1
632,"Craponne Martin",45.747323401687,4.728821120114,0,S10300,1
635,"Crecy",45.800876983191,4.803141984778,0,S10302,2
636,"Crecy",45.800498005892,4.803171952184,0,S10302,2
639,"Crepieux Les Brosses",45.808064988339,4.913524980692,0,S10304,2
640,"Crepieux Les Brosses",45.808102020174,4.9124280116,0,S10304,2
641,"Croix des Rameaux",45.815832966164,4.796686947609,0,S10305,1
642,"Croix des Rameaux",45.815980240855,4.796468268714,0,S10305,1
643,"Croix-Rousse",45.774596830126,4.831821139394,0,S5223,1
644,"Croix-Rousse",45.774463668668,4.83182667456,0,S5223,1
645,"Croizat - Coblod",45.702522753857,4.887478211638,0,S10307,1
647,"Cuers",45.798355097508,4.767973800119,0,S10308,1
648,"Cuers",45.798082173449,4.76769149441,0,S10308,1
655,"Curie - Jules Guesde",45.709127493065,4.885201725237,0,S10312,1
656,"Curie - Jules Guesde",45.709359533008,4.885289555134,0,S10312,1
657,"Curis la Planche",45.871676363282,4.821604146283,0,S10313,1
658,"Curis la Planche",45.872252288428,4.823240964507,0,S10313,1
659,"Curis Lavoir",45.870257956125,4.820412977299,0,S10314,1
660,"Curis Lavoir",45.870163405938,4.820414627039,0,S10314,1
663,"Cuzin - Stalingrad",45.774472667704,4.914998939661,0,S10316,1
664,"Cuzin - Stalingrad",45.774440240212,4.914843056536,0,S10316,1
666,"Cyprian - Genas",45.75219697203,4.901904018226,0,S10317,2
667,"Cyprian - Leon Blum",45.760325006805,4.901287043423,0,S10318,1
669,"Cyrano",45.754761472529,4.879780516074,0,S10319,1
670,"Cyrano",45.754884969713,4.879418977588,0,S10319,1
671,"D'Arsonval - Jacquard",45.727169006175,4.971173957155,0,S10320,1
674,"Dardilly le Bas",45.806915322112,4.75335848984,0,S10321,1
675,"Dardilly le Haut",45.817659969676,4.750553972577,0,S10322,1
676,"Dardilly le Haut",45.817426379127,4.750525303831,0,S10322,1
682,"Dauphine",45.662995023297,4.952235017927,0,S10325,2
687,"De Gaulle - Pont SNCF",45.755126804083,4.771129562486,0,S10328,1
688,"De Gaulle - Pont SNCF",45.754806980699,4.770819028062,0,S10328,1
693,"Debrousse",45.748403924087,4.812655381511,0,S10330,1
694,"Debrousse",45.748663207586,4.813142758617,0,S10330,1
695,"Decines Bascule",45.77138127273,4.961019219213,0,S10331,1
696,"Decines Bascule",45.771461597485,4.961048778529,0,S10331,1
698,"Decines Champ Fleuri",45.773964964647,4.972253954173,0,S10332,2
699,"Decines Eglise",45.763318990486,4.965232047208,0,S10333,1
700,"Decines Eglise",45.763688035916,4.963836996524,0,S10333,1
701,"Decines Gare",45.769912972091,4.952188991254,0,S10334,1
702,"Decines Gare",45.770000987017,4.952216973099,0,S10334,1
707,"Decines Wilson",45.768703127245,4.942665373139,0,S10337,1
708,"Decines Wilson",45.768710954659,4.941975034635,0,S10337,1
709,"Decomberousse",45.762760966762,4.915028693388,0,S10338,1
710,"Decomberousse",45.762738852694,4.915207708391,0,S10338,1
714,"Demi-Lune Clemenceau",45.763777575785,4.777312438835,0,S10340,1
716,"Demi-Lune Mairie",45.7606440397,4.777527950523,0,S10341,1
717,"Demi-Lune Mairie",45.760449982325,4.77742006398,0,S10341,1
720,"Demi-Lune Vauboin",45.764025448843,4.782467606245,0,S10342,1
721,"Demi-Lune Vauboin",45.764107181452,4.782021124544,0,S10342,1
725,"Demi-Lune Vauboin",45.764492958748,4.781976029842,0,S10342,2
726,"Demi-Lune Vauboin",45.76444833126,4.782062011939,0,S10342,2
750,"Descartes",45.7761959935,4.871526956943,0,S10357,1
751,"Desgrand",45.785610997082,4.904827046165,0,S10358,1
752,"Desgrand",45.785374981557,4.906113951449,0,S10358,1
753,"Diderot",45.713306861801,4.809090699607,0,S10359,1
759,"Dorothee Petit",45.669037072581,4.816509534711,0,S10363,1
760,"Dorothee Petit",45.668796467833,4.816806827227,0,S10363,2
761,"Docteur Horand",45.770850676486,4.80211569512,0,S10364,1
762,"Docteur Rebatel",45.749897984297,4.873568043668,0,S10365,1
763,"Duchere Balmont",45.789093037659,4.799789046067,0,S10366,1
764,"Duchere Balmont",45.789432997659,4.799067027821,0,S10366,1
770,"Duchere Capucines",45.789411523947,4.794288883329,0,S10369,1
771,"Duchere Capucines",45.789443001022,4.794216050987,0,S10369,1
772,"Duchere Chateau",45.781139043612,4.793012985064,0,S10370,1
773,"Duchere Chateau",45.780976146086,4.794349272363,0,S10370,1
778,"Duchere Piscine",45.78753471461,4.799840304858,0,S10373,1
779,"Duchere Piscine",45.787080989325,4.799478002356,0,S10373,1
788,"Duclos",45.697657037352,4.887531066443,0,S10376,1
789,"Duclos",45.697367966042,4.887782035251,0,S10376,1
796,"Dumas",45.776446851438,4.887279620475,0,S10378,2
801,"Dumas - Salengro",45.753505512067,4.92879092483,0,S10380,2
805,"Duquesne - Foch",45.772496891083,4.843632869189,0,S10382,1
806,"Duquesne - Foch",45.772157383417,4.843115749683,0,S10382,1
807,"Duquesne - Foch",45.772824809468,4.843056128043,0,S10382,1
808,"Duquesne - Foch",45.772518113687,4.842681994238,0,S10382,1
810,"Duroc",45.769106010649,4.817795979923,0,S10383,1
813,"Emile Vial",45.745138286277,4.929386710765,0,S10385,1
814,"Emile Vial",45.745311206826,4.92930486127,0,S10385,1
815,"Echangeur du Perollier",45.787872847039,4.782717863242,0,S10386,1
816,"Echangeur du Perollier",45.787412276586,4.78278743491,0,S10386,1
817,"Cite Inter Transbordeur",45.784429657479,4.86024602756,0,S5660,1
818,"Cite Inter Transbordeur",45.784390471659,4.859986917059,0,S5660,1
823,"Dardilly Les Gorges",45.807450497169,4.764025904054,0,S10390,1
824,"Dardilly Les Gorges",45.807489980254,4.763743981704,0,S10390,1
825,"Ecole de Sante",45.728117019903,4.924899988429,0,S10391,2
828,"Ecole Veterinaire",45.790121081125,4.708514693369,0,S10393,1
829,"Ecole Veterinaire",45.790081853798,4.708667395057,0,S10393,1
